season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,Unnamed: 19,sixesConceded,wides,noballs,captain,href,maiden_ratio,econ_rate
2017.0,1082593.0,GL v KKR,GL,KKR,GL,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,2.0,SB Jakati,Shadab Jakati,3.0,1.0,30.0,1.0,10,2.0,1.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/29655.html,0.3333333333333333,10.0
2017.0,1082594.0,KXIP v RPS,KXIP,RPS,KXIP,"Holkar Cricket Stadium, Indore",Indore,India,1.0,Sandeep Sharma,Sandeep Sharma,4.0,1.0,33.0,2.0,8.25,8.0,4.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/438362.html,0.25,8.25
2017.0,1082594.0,KXIP v RPS,KXIP,RPS,KXIP,"Holkar Cricket Stadium, Indore",Indore,India,1.0,MM Sharma,Mohit Sharma,4.0,1.0,34.0,1.0,8.5,6.0,2.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/537119.html,0.25,8.5
2017.0,1082594.0,KXIP v RPS,KXIP,RPS,KXIP,"Holkar Cricket Stadium, Indore",Indore,India,1.0,AR Patel,Axar Patel,4.0,1.0,27.0,1.0,6.75,7.0,1.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/554691.html,0.25,6.75
2017.0,1082594.0,KXIP v RPS,KXIP,RPS,KXIP,"Holkar Cricket Stadium, Indore",Indore,India,1.0,T Natarajan,T Natarajan,3.0,1.0,26.0,1.0,8.66,4.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/802575.html,0.3333333333333333,8.666666666666666
2017.0,1082594.0,KXIP v RPS,KXIP,RPS,KXIP,"Holkar Cricket Stadium, Indore",Indore,India,1.0,MP Stoinis,Marcus Stoinis,3.0,1.0,28.0,1.0,9.33,5.0,2.0,,1.0,3.0,1.0,False,https://www.espncricinfo.com/ci/content/player/325012.html,0.3333333333333333,9.333333333333334
2017.0,1082594.0,KXIP v RPS,KXIP,RPS,KXIP,"Holkar Cricket Stadium, Indore",Indore,India,1.0,Swapnil Singh,Swapnil Singh,2.0,1.0,14.0,1.0,7,3.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/232292.html,0.5,7.0
2017.0,1082594.0,KXIP v RPS,KXIP,RPS,RPS,"Holkar Cricket Stadium, Indore",Indore,India,2.0,AB Dinda,Ashok Dinda,3.0,1.0,26.0,1.0,8.66,7.0,1.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/227712.html,0.3333333333333333,8.666666666666666
2017.0,1082594.0,KXIP v RPS,KXIP,RPS,RPS,"Holkar Cricket Stadium, Indore",Indore,India,2.0,DT Christian,Daniel Christian,2.0,1.0,24.0,1.0,12,4.0,3.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/4864.html,0.5,12.0
2017.0,1082594.0,KXIP v RPS,KXIP,RPS,RPS,"Holkar Cricket Stadium, Indore",Indore,India,2.0,BA Stokes,Ben Stokes,4.0,1.0,32.0,1.0,8,10.0,4.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/311158.html,0.25,8.0
2017.0,1082594.0,KXIP v RPS,KXIP,RPS,RPS,"Holkar Cricket Stadium, Indore",Indore,India,2.0,Imran Tahir,Imran Tahir,4.0,1.0,29.0,2.0,7.25,8.0,1.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/40618.html,0.25,7.25
2017.0,1082594.0,KXIP v RPS,KXIP,RPS,RPS,"Holkar Cricket Stadium, Indore",Indore,India,2.0,RD Chahar,Rahul Chahar,4.0,1.0,32.0,1.0,8,9.0,3.0,,2.0,4.0,1.0,False,https://www.espncricinfo.com/ci/content/player/1064812.html,0.25,8.0
2017.0,1082594.0,KXIP v RPS,KXIP,RPS,RPS,"Holkar Cricket Stadium, Indore",Indore,India,2.0,R Bhatia,Rajat Bhatia,2.0,1.0,20.0,1.0,10,3.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/26907.html,0.5,10.0
2017.0,1082595.0,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1.0,Z Khan,Zaheer Khan,4.0,1.0,31.0,2.0,7.75,9.0,3.0,,1.0,1.0,1.0,True,https://www.espncricinfo.com/ci/content/player/30102.html,0.25,7.75
2017.0,1082595.0,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1.0,CH Morris,Chris Morris,4.0,1.0,21.0,3.0,5.25,17.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/439952.html,0.25,5.25
2017.0,1082595.0,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1.0,PJ Cummins,Pat Cummins,4.0,1.0,29.0,1.0,7.25,10.0,4.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/489889.html,0.25,7.25
2017.0,1082595.0,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1.0,S Nadeem,Shahbaz Nadeem,4.0,1.0,13.0,1.0,3.25,12.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/31872.html,0.25,3.25
2017.0,1082595.0,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1.0,A Mishra,Amit Mishra,2.0,1.0,32.0,1.0,16,3.0,2.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/31107.html,0.5,16.0
2017.0,1082595.0,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1.0,CR Brathwaite,Carlos Brathwaite,2.0,1.0,29.0,1.0,14.5,1.0,2.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/457249.html,0.5,14.5
2017.0,1082595.0,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2.0,B Stanlake,Billy Stanlake,4.0,1.0,29.0,2.0,7.25,12.0,4.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/533042.html,0.25,7.25
2017.0,1082595.0,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2.0,YS Chahal,Yuzvendra Chahal,4.0,1.0,19.0,1.0,4.75,11.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/430246.html,0.25,4.75
2017.0,1082595.0,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2.0,Iqbal Abdulla,Iqbal Abdulla,3.0,1.0,36.0,2.0,12,3.0,2.0,,2.0,3.0,1.0,False,https://www.espncricinfo.com/ci/content/player/277237.html,0.3333333333333333,12.0
2017.0,1082595.0,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2.0,TS Mills,Tymal Mills,4.0,1.0,33.0,1.0,8.25,7.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/459257.html,0.25,8.25
2017.0,1082595.0,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2.0,SR Watson,Shane Watson,4.0,1.0,21.0,1.0,5.25,12.0,1.0,,1.0,1.0,1.0,True,https://www.espncricinfo.com/ci/content/player/8180.html,0.25,5.25
2017.0,1082595.0,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2.0,P Negi,Pawan Negi,1.0,1.0,3.0,2.0,3,3.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/530773.html,1.0,3.0
2017.0,1082596.0,SRH v GL,SRH,GL,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1.0,Bipul Sharma,Bipul Sharma,4.0,1.0,24.0,1.0,6,7.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/35928.html,0.25,6.0
2017.0,1082596.0,SRH v GL,SRH,GL,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1.0,B Kumar,Bhuvneshwar Kumar,4.0,1.0,21.0,2.0,5.25,10.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/326016.html,0.25,5.25
2017.0,1082596.0,SRH v GL,SRH,GL,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1.0,A Nehra,Ashish Nehra,4.0,1.0,27.0,1.0,6.75,9.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/31820.html,0.25,6.75
2017.0,1082596.0,SRH v GL,SRH,GL,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1.0,Rashid Khan,Rashid Khan,4.0,1.0,19.0,3.0,4.75,11.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/793463.html,0.25,4.75
2017.0,1082596.0,SRH v GL,SRH,GL,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1.0,BCJ Cutting,Ben Cutting,3.0,1.0,29.0,1.0,9.66,2.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/230371.html,0.3333333333333333,9.666666666666666
2017.0,1082596.0,SRH v GL,SRH,GL,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1.0,MC Henriques,Moises Henriques,1.0,1.0,12.0,1.0,12,2.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/5961.html,1.0,12.0
2017.0,1082596.0,SRH v GL,SRH,GL,GL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2.0,SK Raina,Suresh Raina,2.0,1.0,24.0,1.0,12,4.0,2.0,,3.0,1.0,1.0,True,https://www.espncricinfo.com/ci/content/player/33335.html,0.5,12.0
2017.0,1082596.0,SRH v GL,SRH,GL,GL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2.0,P Kumar,Praveen Kumar,2.0,1.0,16.0,1.0,8,5.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/30732.html,0.5,8.0
2017.0,1082596.0,SRH v GL,SRH,GL,GL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2.0,Tejas Baroka,Tejas Baroka,3.3,1.0,33.0,1.0,9.42,6.0,2.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/1082859.html,0.30303030303030304,10.0
2017.0,1082596.0,SRH v GL,SRH,GL,GL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2.0,DS Kulkarni,Dhawal Kulkarni,2.0,1.0,17.0,1.0,8.5,2.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/277955.html,0.5,8.5
2017.0,1082596.0,SRH v GL,SRH,GL,GL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2.0,S Kaushik,Shivil Kaushik,4.0,1.0,29.0,1.0,7.25,7.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/917213.html,0.25,7.25
2017.0,1082596.0,SRH v GL,SRH,GL,GL,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2.0,Basil Thampi,Basil Thampi,2.0,1.0,21.0,1.0,10.5,3.0,3.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/732291.html,0.5,10.5
2017.0,1082597.0,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1.0,SL Malinga,Lasith Malinga,4.0,1.0,36.0,2.0,9,5.0,1.0,,2.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/49758.html,0.25,9.0
2017.0,1082597.0,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1.0,MJ McClenaghan,Mitchell McClenaghan,4.0,1.0,51.0,1.0,12.75,9.0,5.0,,3.0,3.0,1.0,False,https://www.espncricinfo.com/ci/content/player/319439.html,0.25,12.75
2017.0,1082597.0,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1.0,JJ Bumrah,Jasprit Bumrah,4.0,1.0,39.0,1.0,9.75,7.0,3.0,,1.0,1.0,2.0,False,https://www.espncricinfo.com/ci/content/player/625383.html,0.25,9.75
2017.0,1082597.0,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1.0,KH Pandya,Krunal Pandya,4.0,1.0,24.0,3.0,6,8.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/471342.html,0.25,6.0
2017.0,1082597.0,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1.0,Harbhajan Singh,Harbhajan Singh,4.0,1.0,27.0,1.0,6.75,7.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/29264.html,0.25,6.75
2017.0,1082597.0,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2.0,TA Boult,Trent Boult,3.5,1.0,47.0,1.0,12.26,8.0,6.0,,2.0,1.0,1.5,False,https://www.espncricinfo.com/ci/content/player/277912.html,0.2857142857142857,13.428571428571429
2017.0,1082597.0,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2.0,CR Woakes,Chris Woakes,4.0,1.0,34.0,1.0,8.5,9.0,3.0,,1.0,4.0,1.0,False,https://www.espncricinfo.com/ci/content/player/247235.html,0.25,8.5
2017.0,1082597.0,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2.0,SP Narine,Sunil Narine,4.0,1.0,22.0,1.0,5.5,12.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/230558.html,0.25,5.5
2017.0,1082597.0,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2.0,Kuldeep Yadav,Kuldeep Yadav,4.0,1.0,35.0,1.0,8.75,9.0,2.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/559235.html,0.25,8.75
2017.0,1082597.0,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2.0,AS Rajpoot,Ankit Rajpoot,4.0,1.0,37.0,3.0,9.25,13.0,3.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/591650.html,0.25,9.25
2017.0,1082598.0,KXIP v RCB,KXIP,RCB,KXIP,"Holkar Cricket Stadium, Indore",Indore,India,1.0,AR Patel,Axar Patel,4.0,1.0,12.0,1.0,3,13.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/554691.html,0.25,3.0
2017.0,1082598.0,KXIP v RCB,KXIP,RCB,KXIP,"Holkar Cricket Stadium, Indore",Indore,India,1.0,Sandeep Sharma,Sandeep Sharma,4.0,1.0,26.0,1.0,6.5,15.0,2.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/438362.html,0.25,6.5
2017.0,1082598.0,KXIP v RCB,KXIP,RCB,KXIP,"Holkar Cricket Stadium, Indore",Indore,India,1.0,MM Sharma,Mohit Sharma,4.0,1.0,47.0,1.0,11.75,10.0,2.0,,5.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/537119.html,0.25,11.75
2017.0,1082598.0,KXIP v RCB,KXIP,RCB,KXIP,"Holkar Cricket Stadium, Indore",Indore,India,1.0,VR Aaron,Varun Aaron,4.0,1.0,21.0,2.0,5.25,12.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/360911.html,0.25,5.25
2017.0,1082598.0,KXIP v RCB,KXIP,RCB,KXIP,"Holkar Cricket Stadium, Indore",Indore,India,1.0,T Natarajan,T Natarajan,1.0,1.0,13.0,1.0,13,2.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/802575.html,1.0,13.0
2017.0,1082598.0,KXIP v RCB,KXIP,RCB,KXIP,"Holkar Cricket Stadium, Indore",Indore,India,1.0,MP Stoinis,Marcus Stoinis,3.0,1.0,28.0,1.0,9.33,2.0,2.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/325012.html,0.3333333333333333,9.333333333333334
2017.0,1082598.0,KXIP v RCB,KXIP,RCB,RCB,"Holkar Cricket Stadium, Indore",Indore,India,2.0,B Stanlake,Billy Stanlake,4.0,1.0,41.0,1.0,10.25,5.0,2.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/533042.html,0.25,10.25
2017.0,1082598.0,KXIP v RCB,KXIP,RCB,RCB,"Holkar Cricket Stadium, Indore",Indore,India,2.0,Iqbal Abdulla,Iqbal Abdulla,2.0,1.0,19.0,1.0,9.5,3.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/277237.html,0.5,9.5
2017.0,1082598.0,KXIP v RCB,KXIP,RCB,RCB,"Holkar Cricket Stadium, Indore",Indore,India,2.0,SR Watson,Shane Watson,2.0,1.0,28.0,1.0,14,1.0,5.0,,1.0,1.0,1.0,True,https://www.espncricinfo.com/ci/content/player/8180.html,0.5,14.0
2017.0,1082598.0,KXIP v RCB,KXIP,RCB,RCB,"Holkar Cricket Stadium, Indore",Indore,India,2.0,TS Mills,Tymal Mills,2.0,1.0,22.0,1.0,11,6.0,2.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/459257.html,0.5,11.0
2017.0,1082598.0,KXIP v RCB,KXIP,RCB,RCB,"Holkar Cricket Stadium, Indore",Indore,India,2.0,YS Chahal,Yuzvendra Chahal,3.3,1.0,29.0,1.0,8.28,8.0,3.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/430246.html,0.30303030303030304,8.787878787878789
2017.0,1082598.0,KXIP v RCB,KXIP,RCB,RCB,"Holkar Cricket Stadium, Indore",Indore,India,2.0,P Negi,Pawan Negi,1.0,1.0,7.0,1.0,7,2.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/530773.html,1.0,7.0
2017.0,1082599.0,RPS v DC,RPS,DC,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1.0,AB Dinda,Ashok Dinda,3.0,1.0,36.0,1.0,12,7.0,4.0,,2.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/227712.html,0.3333333333333333,12.0
2017.0,1082599.0,RPS v DC,RPS,DC,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1.0,DL Chahar,Deepak Chahar,3.0,1.0,35.0,1.0,11.66,4.0,6.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/447261.html,0.3333333333333333,11.666666666666666
2017.0,1082599.0,RPS v DC,RPS,DC,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1.0,BA Stokes,Ben Stokes,4.0,1.0,41.0,1.0,10.25,7.0,4.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/311158.html,0.25,10.25
2017.0,1082599.0,RPS v DC,RPS,DC,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1.0,Imran Tahir,Imran Tahir,4.0,1.0,24.0,1.0,6,8.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/40618.html,0.25,6.0
2017.0,1082599.0,RPS v DC,RPS,DC,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1.0,A Zampa,Adam Zampa,4.0,1.0,45.0,1.0,11.25,8.0,3.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/379504.html,0.25,11.25
2017.0,1082599.0,RPS v DC,RPS,DC,RPS,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1.0,R Bhatia,Rajat Bhatia,2.0,1.0,21.0,1.0,10.5,1.0,2.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/26907.html,0.5,10.5
2017.0,1082599.0,RPS v DC,RPS,DC,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2.0,S Nadeem,Shahbaz Nadeem,4.0,1.0,23.0,1.0,5.75,10.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/31872.html,0.25,5.75
2017.0,1082599.0,RPS v DC,RPS,DC,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2.0,PJ Cummins,Pat Cummins,3.1,1.0,24.0,2.0,7.57,7.0,2.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/489889.html,0.3225806451612903,7.741935483870967
2017.0,1082599.0,RPS v DC,RPS,DC,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2.0,Z Khan,Zaheer Khan,3.0,1.0,20.0,3.0,6.66,8.0,2.0,,1.0,1.0,1.0,True,https://www.espncricinfo.com/ci/content/player/30102.html,0.3333333333333333,6.666666666666667
2017.0,1082599.0,RPS v DC,RPS,DC,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2.0,CH Morris,Chris Morris,2.0,1.0,19.0,1.0,9.5,5.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/439952.html,0.5,9.5
2017.0,1082599.0,RPS v DC,RPS,DC,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2.0,CJ Anderson,Corey Anderson,1.0,1.0,10.0,1.0,10,2.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/277662.html,1.0,10.0
2017.0,1082599.0,RPS v DC,RPS,DC,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2.0,A Mishra,Amit Mishra,3.0,1.0,11.0,3.0,3.66,10.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/31107.html,0.3333333333333333,3.6666666666666665
2017.0,1082600.0,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1.0,Harbhajan Singh,Harbhajan Singh,4.0,1.0,23.0,2.0,5.75,15.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/29264.html,0.25,5.75
2017.0,1082600.0,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1.0,SL Malinga,Lasith Malinga,4.0,1.0,30.0,1.0,7.5,9.0,4.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/49758.html,0.25,7.5
2017.0,1082600.0,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1.0,JJ Bumrah,Jasprit Bumrah,4.0,1.0,24.0,3.0,6,9.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/625383.html,0.25,6.0
2017.0,1082600.0,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1.0,MJ McClenaghan,Mitchell McClenaghan,4.0,1.0,42.0,1.0,10.5,7.0,6.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/319439.html,0.25,10.5
2017.0,1082600.0,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1.0,HH Pandya,Hardik Pandya,3.0,1.0,22.0,1.0,7.33,10.0,2.0,,1.0,3.0,1.0,False,https://www.espncricinfo.com/ci/content/player/625371.html,0.3333333333333333,7.333333333333333
2017.0,1082600.0,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1.0,KH Pandya,Krunal Pandya,1.0,1.0,12.0,1.0,12,2.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/471342.html,1.0,12.0
2017.0,1082600.0,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,2.0,B Kumar,Bhuvneshwar Kumar,4.0,1.0,21.0,3.0,5.25,13.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/326016.html,0.25,5.25
2017.0,1082600.0,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,2.0,A Nehra,Ashish Nehra,4.0,1.0,46.0,1.0,11.5,7.0,7.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/31820.html,0.25,11.5
2017.0,1082600.0,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,2.0,Rashid Khan,Rashid Khan,4.0,1.0,19.0,1.0,4.75,12.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/793463.html,0.25,4.75
2017.0,1082600.0,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,2.0,Mustafizur Rahman,Mustafizur Rahman,2.4,1.0,34.0,2.0,12.75,3.0,3.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/330902.html,0.4166666666666667,14.166666666666668
2017.0,1082600.0,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,2.0,DJ Hooda,Deepak Hooda,2.0,1.0,18.0,1.0,9,2.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/497121.html,0.5,9.0
2017.0,1082600.0,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,2.0,BCJ Cutting,Ben Cutting,2.0,1.0,18.0,1.0,9,5.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/230371.html,0.5,9.0
2017.0,1082601.0,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Kolkata,India,1.0,TA Boult,Trent Boult,4.0,1.0,36.0,1.0,9,10.0,6.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/277912.html,0.25,9.0
2017.0,1082601.0,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Kolkata,India,1.0,UT Yadav,Umesh Yadav,4.0,1.0,33.0,4.0,8.25,11.0,2.0,,2.0,3.0,1.0,False,https://www.espncricinfo.com/ci/content/player/376116.html,0.25,8.25
2017.0,1082601.0,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Kolkata,India,1.0,CR Woakes,Chris Woakes,3.0,1.0,30.0,2.0,10,6.0,5.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/247235.html,0.3333333333333333,10.0
2017.0,1082601.0,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Kolkata,India,1.0,SP Narine,Sunil Narine,4.0,1.0,19.0,1.0,4.75,14.0,3.0,,1.0,3.0,1.0,False,https://www.espncricinfo.com/ci/content/player/230558.html,0.25,4.75
2017.0,1082601.0,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Kolkata,India,1.0,PP Chawla,Piyush Chawla,3.0,1.0,36.0,1.0,12,6.0,3.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/32966.html,0.3333333333333333,12.0
2017.0,1082601.0,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Kolkata,India,1.0,C de Grandhomme,Colin de Grandhomme,2.0,1.0,15.0,1.0,7.5,8.0,1.0,,1.0,1.0,2.0,False,https://www.espncricinfo.com/ci/content/player/55395.html,0.5,7.5
